age,gender,marital_status,education,employment_status,years_employed,annual_income,monthly_income,credit_score,credit_history_length,num_credit_accounts,existing_debt,monthly_debt_payments,debt_to_income_ratio,loan_amount,loan_term_months,loan_purpose,owns_property,property_value,has_bank_account,years_with_bank,previous_loans,previous_loan_defaults,state,area_type,has_coapplicant,coapplicant_income,total_household_income,loan_approved,application_date
57,Female,Single,Some College,Employed,2.0,74606.07,6217.17,647.0,13.3,4,28840.19,865.2057180953324,0.139,43080.06,96,Debt Consolidation,False,0.0,True,10.3,1,0,Other,Suburban,False,0.0,74606.06963189499,1,2023-11-13 12:07:44.875501
37,Male,Single,Bachelor's,Employed,6.2,76035.82,6336.32,656.0,9.2,4,72374.06,2171.2218763952847,0.343,34907.4,84,Debt Consolidation,False,0.0,True,6.2,2,0,TX,Suburban,True,65660.88903495832,141696.7046172925,1,2024-04-10 12:07:44.875501
38,Female,Married,High School,Employed,15.9,581290.2,5100.5,586.0,10.2,3,55138.43,1654.152986373277,0.324,27944.86,48,Auto,False,0.0,True,8.1,0,0,Other,Suburban,False,0.0,61205.95614064306,1,2025-04-09 12:07:44.875501
34,Male,Divorced,Advanced,Employed,19.8,64824.12,5402.01,811.0,0.4,4,21513.55,645.4065814469691,0.119,20403.35,72,Medical,False,0.0,True,9.0,1,0,NY,Suburban,False,0.0,64824.12056493124,1,2024-07-25 12:07:44.875501
18,Female,Divorced,Advanced,Unemployed,5.1,5103.52,425.29,723.0,6.7,1,5925.05,177.75148014664697,0.418,42533.76,60,Auto,False,0.0,True,1.2,1,0,Other,Suburban,False,0.0,5103.523319925203,1,2024-04-11 12:07:44.875501
34,Male,Single,Advanced,Employed,1.1,38293.72,3191.14,739.0,22.6,2,10644.09,319.32256425198034,0.1,19119.4,24,Home Improvement,False,0.0,True,11.2,2,0,Other,Urban,False,0.0,38293.724048113865,1,2025-07-09 12:07:44.875501
35,Male,Single,Advanced,Self-employed,0.6,43775.84,3647.99,639.0,0.3,5,11227.88,336.8364857118199,0.092,3997.25,96,Business,False,0.0,True,10.7,0,0,CA,Urban,False,0.0,43775.84354016087,1,2025-01-30 12:07:44.875501
64,Female,Divorced,Bachelor's,Employed,14.6,72755.33,6062.94,701.0,2.8,2,8533.19,255.99573950891784,0.042,1000.0,36,Education,True,321892.09,True,7.3,0,0,Other,Suburban,True,51856.39944662552,124611.73181521293,1,2024-10-16 12:07:44.875501
32,Female,Single,Advanced,Self-employed,2.8,94012.18,7834.35,560.0,0.4,2,34334.02,1030.020524318911,0.131,6460.01,72,Medical,True,176720.56,True,4.9,2,0,TX,Suburban,True,57518.0856291682,151530.27040229877,1,2025-06-26 12:07:44.875501
38,Female,Married,Some College,Employed,1.1,43801.68,3650.14,716.0,6.7,2,45195.33,1355.859940639649,0.371,37044.48,24,Personal,False,0.0,True,13.3,0,0,MI,Suburban,False,0.0,43801.67791205352,1,2024-12-19 12:07:44.875501
34,Male,Single,High School,Employed,13.6,48131.05,4010.92,629.0,1.0,3,9635.35,289.06037002081035,0.072,19551.66,72,Auto,False,0.0,True,14.9,3,0,PA,Suburban,False,0.0,48131.05047762689,1,2024-01-31 12:07:44.875501
20,Male,Single,Advanced,Self-employed,0.6,82444.49,6870.37,547.0,5.2,2,46790.53,1403.7158293946516,0.204,13419.89,48,Education,False,0.0,True,2.9,1,0,NY,Suburban,False,0.0,82444.4948824243,1,2024-06-04 12:07:44.875501
48,Female,Widowed,High School,Employed,6.5,55395.48,4616.29,647.0,10.2,0,33147.62,994.4285356646689,0.215,18496.45,36,Auto,True,185082.82,True,5.3,3,0,TX,Urban,False,0.0,55395.48322239174,1,2024-01-27 12:07:44.875501
44,Male,Single,Advanced,Employed,4.9,89769.86,7480.82,620.0,1.4,5,14545.35,436.3606492339702,0.058,37441.65,72,Auto,True,328320.41,True,4.2,0,0,Other,Suburban,False,0.0,89769.85562761241,1,2024-05-16 12:07:44.875501
44,Female,Single,Bachelor's,Employed,0.5,31550.77,2629.23,850.0,11.3,3,29988.15,899.6446038383262,0.342,34499.8,60,Debt Consolidation,False,0.0,True,3.9,2,1,NY,Suburban,False,0.0,31550.76978933347,1,2025-04-03 12:07:44.875501
24,Male,Single,Advanced,Employed,2.1,72114.8,6009.57,693.0,0.5,4,36670.08,1100.102394733229,0.183,27430.06,96,Auto,True,102608.2,True,12.3,0,0,NC,Rural,False,0.0,72114.79567421455,1,2025-03-11 12:07:44.875501
51,Male,Divorced,Some College,Employed,0.8,14960.4,1246.7,807.0,1.3,0,20583.17,617.4950407260341,0.495,16003.07,96,Debt Consolidation,True,50000.0,True,7.6,1,0,CA,Suburban,False,0.0,14960.398496506523,0,2024-06-02 12:07:44.875501
18,Male,Divorced,Bachelor's,Employed,4.6,57926.46,4827.2,763.0,2.6,2,14634.84,439.0452233927289,0.091,19141.71,84,Auto,False,0.0,True,4.5,3,0,Other,Urban,False,0.0,57926.45623799312,1,2025-04-27 12:07:44.875501
42,Male,Single,High School,Employed,3.2,49668.87,4139.07,653.0,12.7,2,2681.68,80.45045504240996,0.019,23015.05,12,Medical,False,0.0,True,10.9,0,0,Other,Suburban,True,10729.715051017694,60398.58352624306,1,2024-11-18 12:07:44.875501
61,Female,Single,Advanced,Employed,0.0,30843.3,2570.27,605.0,15.2,2,34.27,1.0279574822628779,0.0,11580.38,72,Home Improvement,True,187824.51,True,20.1,2,0,CA,Suburban,True,27278.0102950131,58121.30733039092,0,2025-04-26 12:07:44.875501
23,Female,Married,Some College,Self-employed,18.6,45004.4,3750.37,475.0,2.0,3,69215.44,2076.463190225627,0.554,23342.24,84,Auto,True,232627.52,False,0.0,2,0,MI,Rural,True,33193.097357544146,78197.50227159017,1,2024-10-19 12:07:44.875501
28,Male,Single,Bachelor's,Employed,2.2,55209.58,4600.8,562.0,0.8,4,7781.78,233.45336920262682,0.051,10798.31,96,Business,True,396865.0,True,1.0,3,1,Other,Suburban,False,0.0,55209.58029883565,1,2024-09-11 12:07:44.875501
36,Female,Married,Some College,Employed,1.5,49210.47,4100.87,716.0,15.1,3,27190.62,815.7186998157681,0.199,30487.1,60,Home Improvement,False,0.0,True,17.7,1,0,TX,Rural,False,0.0,49210.46849472101,1,2024-04-18 12:07:44.875501
28,Male,Single,High School,Unemployed,1.3,3554.23,296.19,619.0,8.4,4,71776.51,2153.2952126788427,2.0,32172.54,72,Debt Consolidation,True,181863.92,True,22.1,0,0,CA,Urban,True,34049.77974069788,37604.01381553814,1,2024-01-26 12:07:44.875501
18,Male,Single,Bachelor's,Employed,0.9,29209.66,2434.14,687.0,1.4,0,42633.76,1279.0127284626415,0.525,41758.16,96,Home Improvement,False,0.0,True,3.7,0,0,TX,Urban,False,0.0,29209.66064709722,1,2025-02-09 12:07:44.875501
35,Male,Married,Some College,Employed,35.3,44027.87,3668.99,446.0,6.5,2,3269.32,98.07951893370911,0.027,28907.16,72,Auto,True,151815.32,True,7.3,0,0,PA,Urban,False,0.0,44027.87036545335,0,2025-01-24 12:07:44.875501
22,Female,Single,Bachelor's,Employed,1.7,18650.64,1554.22,695.0,16.5,2,40476.15,1214.284632410805,0.781,28431.43,84,Debt Consolidation,False,0.0,True,0.7,0,0,OH,Rural,False,0.0,18650.641527298485,1,2023-12-09 12:07:44.875501
40,Female,Divorced,Some College,Employed,2.6,40812.45,3401.04,759.0,0.6,2,32401.57,972.0471528832087,0.286,12464.12,12,Medical,True,134187.64,True,0.3,4,0,CA,Rural,False,0.0,40812.45413972139,1,2023-10-25 12:07:44.875501
23,Female,Single,Some College,Employed,10.3,37055.27,3087.94,472.0,0.7,2,9989.45,299.68359336075895,0.097,24287.27,84,Personal,True,214610.0,True,0.7,0,0,Other,Suburban,False,0.0,37055.27495345527,1,2023-12-28 12:07:44.875501
53,Female,Single,Bachelor's,Employed,5.1,52046.16,4337.18,687.0,2.6,3,29247.48,877.4244632590294,0.202,9662.13,24,Education,True,217276.94,True,10.4,0,0,Other,Rural,False,0.0,52046.15518433275,1,2024-02-10 12:07:44.875501
25,Female,Widowed,Some College,Employed,2.3,34932.2,2911.02,784.0,8.5,6,43701.3,1311.0390459472314,0.45,1000.0,72,Auto,True,115875.06,True,4.3,2,0,TX,Rural,False,0.0,34932.20440543771,1,2025-06-10 12:07:44.875501
31,Female,Single,Some College,Retired,11.4,7144.7,595.39,818.0,1.6,6,8612.38,258.3712541683942,0.434,21022.65,96,Auto,True,152919.41,True,7.5,1,1,Other,Urban,False,0.0,7144.697965275358,1,2024-02-17 12:07:44.875501
44,Female,Married,Advanced,Employed,6.9,55475.07,4622.92,599.0,13.6,1,50819.54,1524.5860887000765,0.33,17443.53,12,Auto,True,50000.0,True,5.7,0,0,NY,Urban,False,0.0,55475.07366467269,0,2025-08-03 12:07:44.875501
20,Female,Single,Some College,Employed,1.3,61754.76,5146.23,727.0,11.1,2,2052.34,61.57029423228755,0.012,34171.41,12,Auto,False,0.0,True,1.5,2,0,IL,Urban,True,47938.0517530976,109692.81400376934,1,2024-11-12 12:07:44.875501
37,Male,Married,High School,Employed,5.2,60183.37,5015.28,792.0,6.6,4,18740.53,562.2158576493734,0.112,10574.29,24,Debt Consolidation,False,0.0,True,11.8,0,0,CA,Urban,False,0.0,60183.37286382087,0,2025-05-09 12:07:44.875501
50,Male,Married,Some College,Employed,12.8,88908.02,7409.0,690.0,1.0,6,6638.87,199.16617690698266,0.027,67202.27,72,Auto,True,359912.55,True,1.7,0,0,OH,Suburban,False,0.0,88908.0170169468,1,2023-11-11 12:07:44.875501
18,Male,Single,Bachelor's,Employed,3.4,92216.31,7684.69,778.0,35.5,4,32549.79,976.4938472100179,0.127,17801.07,72,Medical,True,319333.61,True,1.4,1,0,CA,Suburban,False,0.0,92216.30898474863,1,2024-10-05 12:07:44.875501
37,Male,Divorced,Bachelor's,Employed,6.6,28667.37,2388.95,646.0,5.4,4,4805.24,144.15710340462923,0.06,23945.18,96,Auto,True,169143.34,True,6.7,3,0,Other,Suburban,False,0.0,28667.36561330171,1,2024-10-01 12:07:44.875501
38,Female,Married,Some College,Employed,17.7,37648.12,3137.34,689.0,4.8,5,10443.01,313.2904382732996,0.1,16497.18,24,Business,False,0.0,True,14.2,1,0,PA,Urban,True,38812.62536929931,76460.74854639143,1,2025-05-09 12:07:44.875501
44,Male,Single,Advanced,Employed,5.9,64407.57,5367.3,587.0,43.4,2,3406.54,102.1962717795419,0.019,36667.34,12,Medical,True,194301.68,True,14.1,0,0,NY,Urban,True,42316.27784944703,106723.85134366484,1,2024-12-29 12:07:44.875501
20,Female,Married,High School,Employed,0.5,38631.04,3219.25,633.0,16.0,5,41771.5,1253.1449270741095,0.389,21793.12,12,Other,True,183238.97,True,4.0,1,0,Other,Urban,True,48616.74771160449,87247.7903638653,1,2025-03-01 12:07:44.875501
19,Male,Married,Bachelor's,Employed,1.4,56529.73,4710.81,693.0,4.9,3,3547.0,106.41013939468577,0.023,10310.91,48,Other,False,0.0,True,8.1,2,0,Other,Urban,False,0.0,56529.73325771697,1,2024-05-21 12:07:44.875501
41,Male,Single,Some College,Self-employed,4.5,106003.97,8833.66,580.0,4.3,3,32107.13,963.213927495702,0.109,1000.0,60,Education,True,155884.53,True,12.2,2,0,Other,Rural,False,0.0,106003.97470542726,1,2025-03-26 12:07:44.875501
38,Male,Single,Bachelor's,Unemployed,1.6,3119.49,259.96,627.0,0.8,2,30709.22,921.2765292200038,2.0,33608.78,96,Auto,True,316191.78,True,1.7,1,0,Other,Urban,False,0.0,3119.4865992567265,0,2023-09-18 12:07:44.875501
38,Female,Single,Advanced,Employed,15.8,46448.19,3870.68,726.0,20.9,1,3839.52,115.18547051993194,0.03,34747.15,36,Auto,True,211099.46,True,3.5,2,1,Other,Suburban,False,0.0,46448.19045842823,1,2025-08-03 12:07:44.875501
39,Male,Single,Bachelor's,Employed,2.6,91164.17,7597.01,,14.9,4,20870.71,626.1213294403659,0.082,30140.82,24,Home Improvement,False,0.0,True,7.0,0,0,Other,Urban,False,0.0,91164.17046196006,1,2024-01-02 12:07:44.875501
26,Male,Married,Advanced,Employed,3.1,48984.49,4082.04,445.0,3.0,4,17173.13,515.193910370637,0.126,21771.35,24,Debt Consolidation,True,192223.15,True,12.8,1,0,Other,Suburban,False,0.0,48984.48507979384,1,2025-08-05 12:07:44.875501
37,Female,Married,Some College,Employed,6.0,52084.45,4340.37,847.0,11.2,5,22566.14,676.9842547633737,0.156,20211.8,12,Debt Consolidation,True,238321.65,True,2.9,2,0,Other,Suburban,False,0.0,52084.451706042884,1,2025-03-09 12:07:44.875501
38,Female,Divorced,High School,Employed,3.7,56554.52,4712.88,624.0,11.5,2,69206.01,2076.180232888012,0.441,36662.7,24,Education,True,278154.52,True,6.8,0,0,Other,Urban,False,0.0,56554.51791789134,1,2024-06-06 12:07:44.875501
26,Male,Single,Some College,Self-employed,2.4,64508.38,5375.7,746.0,2.1,4,2099.14,62.97412455625835,0.012,23484.23,60,Auto,False,0.0,True,0.4,1,0,TX,Rural,False,0.0,64508.37876141185,1,2025-06-24 12:07:44.875501
57,Male,Single,Some College,Employed,0.4,48451.78,4037.65,766.0,7.6,3,42940.02,1288.2006399662982,0.319,41867.94,72,Medical,True,174700.81,True,18.9,0,0,Other,Rural,False,0.0,48451.78139584486,1,2024-08-20 12:07:44.875501
40,Male,Married,Some College,Retired,4.5,24758.0,2063.17,806.0,2.4,2,49532.02,1485.9604552055714,0.72,23514.29,48,Auto,True,158524.05,True,15.8,0,0,Other,Urban,False,0.0,24757.99754179669,1,2023-12-30 12:07:44.875501
20,Female,Married,High School,Employed,10.1,25710.9,2142.58,577.0,12.5,3,3374.71,101.24141775484269,0.047,22970.1,72,Business,False,0.0,True,17.9,1,0,Other,Urban,True,45060.68247399962,70771.5855699201,1,2024-07-03 12:07:44.875501
42,Male,Married,Bachelor's,Employed,5.8,44080.01,3673.33,627.0,1.3,3,26685.56,800.5666582194868,0.218,30562.82,96,Auto,True,202122.59,True,24.2,0,0,PA,Urban,False,0.0,44080.01115108797,1,2024-11-25 12:07:44.875501
23,Male,Single,Some College,Employed,2.4,54641.48,4553.46,644.0,8.8,1,30276.88,908.3063443780042,0.199,45876.11,72,Home Improvement,True,109308.3,True,13.1,1,0,IL,Suburban,True,54866.30826057907,109507.78485295201,1,2024-02-15 12:07:44.875501
44,Male,Single,High School,Unemployed,0.7,688.9,57.41,614.0,3.2,5,19888.71,596.6611972777735,2.0,42651.12,48,Debt Consolidation,True,153166.93,True,1.7,1,0,CA,Suburban,True,45855.639417430495,46544.536602687695,0,2024-12-14 12:07:44.875501
48,Male,Single,Some College,Employed,8.5,70498.51,5874.88,,0.3,3,17475.61,524.2682503693445,0.089,24276.45,96,Debt Consolidation,False,0.0,True,6.1,0,0,Other,Urban,False,0.0,70498.50882020447,1,2023-09-10 12:07:44.875501
25,Female,Widowed,Advanced,Unemployed,14.2,7288.82,607.4,642.0,1.1,2,9561.49,286.8445644154033,0.472,19394.03,84,Auto,True,69694.58,True,1.4,1,0,FL,Urban,False,0.0,7288.820175514231,1,2024-06-02 12:07:44.875501
46,Male,Single,Some College,Employed,2.5,47754.57,3979.55,488.0,8.5,5,29205.62,876.1685523519753,0.22,6875.22,12,Personal,False,0.0,True,0.1,1,0,Other,Suburban,True,28408.203307830838,76162.77485789155,1,2025-01-31 12:07:44.875501
39,Male,Divorced,Bachelor's,Employed,6.5,19128.72,1594.06,586.0,2.2,0,8405.94,252.17818907387715,0.158,35381.15,72,Home Improvement,True,136342.68,True,1.1,1,0,Other,Urban,False,0.0,19128.71669189674,1,2024-03-07 12:07:44.875501
44,Male,Married,Bachelor's,Self-employed,2.6,32033.52,2669.46,492.0,8.0,1,15405.73,462.1718094774903,0.173,1000.0,72,Home Improvement,True,145074.94,True,12.9,2,0,PA,Urban,True,46105.65650920251,78139.17559864942,1,2025-02-07 12:07:44.875501
57,Male,Single,Bachelor's,Employed,3.5,46231.16,3852.6,627.0,4.3,1,48687.39,1460.621682300411,0.379,50578.29,12,Auto,True,261619.32,True,9.5,0,0,Other,Suburban,True,45998.508585044015,92229.66797042507,1,2023-12-24 12:07:44.875501
32,Male,Married,Some College,Self-employed,9.1,71440.48,5953.37,717.0,9.4,1,2345.13,70.35399531019445,0.012,37646.99,96,Business,False,0.0,True,10.0,0,0,Other,Rural,True,25330.259216345996,96770.74398273093,1,2025-06-08 12:07:44.875501
25,Female,Divorced,Some College,Employed,0.4,7620.91,635.08,584.0,5.4,3,18789.03,563.6707829726557,0.888,13810.59,36,Auto,True,106828.22,True,3.6,2,0,TX,Suburban,True,30933.041336264207,38553.95311668967,1,2024-07-08 12:07:44.875501
24,Female,Divorced,Bachelor's,Self-employed,3.8,86812.83,7234.4,609.0,3.0,3,16641.9,499.2570828938829,0.069,43463.38,60,Auto,True,351323.12,True,0.2,1,0,Other,Rural,True,42308.20027296676,129121.03101348896,1,2025-06-22 12:07:44.875501
25,Female,Single,Some College,Employed,1.2,38519.44,3209.95,622.0,1.3,7,11889.74,356.6920783549813,0.111,33222.72,24,Debt Consolidation,True,208051.72,True,2.7,1,0,CA,Suburban,False,0.0,38519.4361660494,1,2025-02-07 12:07:44.875501
34,Female,Single,Some College,Employed,2.1,40978.38,3414.86,664.0,3.3,3,22753.35,682.6004669036585,0.2,32015.37,12,Other,True,200623.25,True,4.3,0,0,PA,Urban,True,58021.79892020502,99000.17641085529,0,2025-05-22 12:07:44.875501
39,Female,Single,High School,Employed,5.2,44057.49,3671.46,701.0,8.1,3,393.75,11.812411884277312,0.003,20996.11,84,Auto,True,136645.44,False,0.0,3,0,Other,Suburban,False,0.0,44057.487067052905,1,2024-03-28 12:07:44.875501
38,Male,Single,Advanced,Employed,0.1,72002.25,6000.19,730.0,10.8,5,16954.97,508.64896426959126,0.085,33289.84,36,Auto,False,0.0,True,4.9,2,0,PA,Urban,False,0.0,72002.2481840067,1,2024-02-10 12:07:44.875501
44,Female,Married,Bachelor's,Self-employed,4.5,47191.89,3932.66,850.0,1.4,2,16623.25,498.69759995731835,0.127,3748.34,48,Education,True,362288.62,True,6.6,0,0,TX,Rural,False,0.0,47191.88522567383,1,2024-09-23 12:07:44.875501
35,Female,Divorced,Bachelor's,Employed,1.7,68748.02,5729.0,662.0,8.7,0,18147.56,544.426805031633,0.095,25942.8,24,Education,True,113499.75,True,0.9,1,0,Other,Suburban,False,0.0,68748.02194631455,1,2024-02-19 12:07:44.875501
52,Female,Single,Bachelor's,Employed,5.5,3973.24,331.1,723.0,1.6,2,5970.4,179.11203462437868,0.541,14801.86,72,Business,True,221384.67,True,16.7,3,0,Other,Urban,False,0.0,3973.2409222783544,1,2025-03-12 12:07:44.875501
31,Male,Married,Advanced,Employed,0.8,53289.11,4440.76,491.0,2.0,3,5817.11,174.51341094516337,0.039,20679.18,48,Debt Consolidation,True,156605.34,True,5.7,1,0,OH,Rural,True,52284.37894261963,105573.48789186061,1,2025-03-03 12:07:44.875501
67,Male,Married,Bachelor's,Employed,6.7,58381.0,4865.08,612.0,6.1,2,26046.53,781.3959046398181,0.161,14666.27,48,Debt Consolidation,False,0.0,True,13.6,0,0,Other,Urban,True,43871.49557328551,102252.4943631774,1,2023-09-07 12:07:44.875501
42,Female,Single,Bachelor's,Employed,5.2,47411.12,3950.93,622.0,2.7,5,2432.81,72.98432960099113,0.018,15434.49,60,Debt Consolidation,True,77130.58,True,4.5,1,0,Other,Urban,False,0.0,47411.11506528156,1,2025-05-12 12:07:44.875501
24,Female,Single,Advanced,Employed,17.7,17500.33,1458.36,548.0,8.7,5,9129.26,273.87768375692735,0.188,44326.69,12,Debt Consolidation,False,0.0,True,9.2,0,0,Other,Suburban,False,0.0,17500.332096884475,1,2024-08-03 12:07:44.875501
22,Female,Married,Bachelor's,Employed,12.1,71676.6,5973.05,596.0,24.9,0,44419.2,1332.5759735259712,0.223,3506.97,12,Other,False,0.0,True,15.8,0,0,CA,Urban,False,0.0,71676.60233273037,1,2025-01-19 12:07:44.875501
40,Male,Divorced,High School,Self-employed,1.7,24030.95,2002.58,639.0,1.3,2,2738.78,82.16343908282838,0.041,31129.94,12,Home Improvement,True,101206.44,True,6.4,1,0,Other,Urban,False,0.0,24030.9540071606,1,2023-09-26 12:07:44.875501
32,Male,Married,Some College,Employed,0.1,43784.75,3648.73,599.0,6.8,4,15780.9,473.4268781030384,0.13,8039.66,48,Auto,True,265750.61,True,3.7,0,0,Other,Urban,False,0.0,43784.74786449079,0,2023-12-30 12:07:44.875501
43,Male,Single,Advanced,Retired,5.3,27591.56,2299.3,850.0,20.5,2,27613.05,828.3914698578989,0.36,44822.56,84,Home Improvement,True,256090.86,True,6.0,2,0,Other,Suburban,False,0.0,27591.55980950328,1,2024-09-12 12:07:44.875501
40,Female,Single,Advanced,Employed,4.6,65515.51,5459.63,701.0,1.6,3,3818.42,114.5525758208701,0.021,31417.01,36,Other,True,204688.75,True,1.3,1,0,PA,Urban,False,0.0,65515.50599789955,1,2024-07-17 12:07:44.875501
34,Male,Single,Bachelor's,Employed,0.1,80718.24,6726.52,850.0,3.7,0,9365.99,280.9795762258854,0.042,3929.65,60,Debt Consolidation,True,105753.95,True,8.5,1,0,Other,Suburban,True,36962.509961374606,117680.75033037856,1,2024-05-09 12:07:44.875501
24,Male,Married,Bachelor's,Employed,0.7,53828.22,4485.69,799.0,1.1,5,20453.94,613.6182587306039,0.137,30020.01,60,Home Improvement,True,105460.23,True,0.3,1,1,Other,Suburban,True,27601.480381729532,81429.70406186843,1,2023-11-05 12:07:44.875501
18,Female,Married,Bachelor's,Employed,4.4,64404.02,5367.0,586.0,8.2,4,9908.71,297.26142947416577,0.055,14562.04,48,Home Improvement,False,0.0,True,4.2,2,0,Other,Urban,True,56187.941447436,120591.9603507687,1,2024-05-10 12:07:44.875501
29,Male,Single,Bachelor's,Employed,12.1,53770.11,4480.84,653.0,8.8,1,2911.6,87.34792968583363,0.019,28403.16,12,Auto,True,189304.93,True,5.5,0,0,TX,Rural,True,55141.05029289139,108911.16156356409,1,2025-04-09 12:07:44.875501
45,Female,Divorced,Bachelor's,Self-employed,11.8,82182.04,6848.5,606.0,8.7,5,6612.37,198.3711023797003,0.029,5073.62,72,Medical,True,251292.21,True,3.6,0,0,Other,Urban,False,0.0,82182.04062198965,1,2023-11-26 12:07:44.875501
37,Male,Married,High School,Employed,0.8,62295.92,5191.33,633.0,6.2,3,2896.93,86.90783716285765,0.017,43464.41,36,Education,True,166070.56,True,4.6,1,0,TX,Suburban,False,0.0,62295.92475276038,0,2023-12-03 12:07:44.875501
20,Female,Married,Advanced,Self-employed,2.4,82291.31,6857.61,552.0,11.0,3,102694.43,3080.8328697822635,0.449,1000.0,12,Home Improvement,True,270784.24,True,1.4,0,0,Other,Urban,False,0.0,82291.30507953245,1,2025-01-16 12:07:44.875501
37,Female,Widowed,Advanced,Employed,0.2,85328.11,7110.68,605.0,0.3,4,6718.19,201.54573967782204,0.028,12886.39,60,Business,True,328803.35,True,0.6,1,0,Other,Urban,False,0.0,85328.10929715798,1,2023-11-16 12:07:44.875501
39,Female,Single,Bachelor's,Employed,3.2,87017.24,7251.44,685.0,25.3,3,18905.05,567.1514552706079,0.078,8770.32,36,Education,True,231287.55,True,4.1,2,1,PA,Urban,False,0.0,87017.23656740834,1,2025-03-05 12:07:44.875501
24,Female,Divorced,Some College,Employed,7.0,69429.32,5785.78,683.0,2.0,4,13988.23,419.6468506009951,0.073,30688.81,84,Medical,False,0.0,True,19.0,2,1,Other,Rural,True,32238.4885537149,101667.80499925178,1,2024-01-13 12:07:44.875501
36,Male,Single,Some College,Unemployed,7.8,3806.48,317.21,675.0,1.0,3,21070.99,632.1296538457054,1.993,17612.28,24,Education,True,206878.89,True,1.4,0,0,Other,Suburban,True,55607.016363468574,59413.4954369684,1,2024-01-16 12:07:44.875501
